"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"18.03.2016","20,500","19,990","20,500","19,990","19,75K","2,50%"
"17.03.2016","20,000","19,000","20,000","19,000","6,15K","8,11%"
"16.03.2016","18,500","18,500","18,500","18,500","12,67K","2,78%"
"15.03.2016","18,000","18,500","18,500","18,000","2,22K","-9,91%"
"11.03.2016","19,980","20,000","20,000","19,980","1,20K","-2,06%"
"10.03.2016","20,400","20,500","20,500","20,400","0,20K","-2,86%"
"09.03.2016","21,000","20,000","21,000","20,000","4,58K","5,00%"
"08.03.2016","20,000","19,950","20,000","19,700","5,63K","2,56%"
"07.03.2016","19,500","18,500","19,500","18,500","6,22K","5,41%"
"04.03.2016","18,500","18,000","18,500","18,000","2,76K","4,76%"
"03.03.2016","17,660","17,500","17,660","17,500","1,39K","2,67%"
"02.03.2016","17,200","17,100","17,200","17,100","1,59K","0,58%"
"01.03.2016","17,100","16,950","17,100","16,950","0,62K","0,00%"
"29.02.2016","17,100","17,100","17,100","17,100","0,90K","-0,58%"
"25.02.2016","17,200","17,200","17,200","17,200","0,59K","1,18%"
"23.02.2016","17,000","16,800","17,000","16,800","14,15K","2,41%"
"22.02.2016","16,600","16,600","16,600","16,600","2,20K","0,00%"
"18.02.2016","16,600","16,600","16,600","16,600","0,15K","-0,36%"
"17.02.2016","16,660","16,900","17,000","16,660","5,29K","-2,00%"
"16.02.2016","17,000","17,000","17,000","17,000","0,14K","-0,18%"
"12.02.2016","17,030","17,050","17,050","17,030","2,90K","-0,41%"
"11.02.2016","17,100","17,200","17,200","17,100","12,11K","-0,58%"
"10.02.2016","17,200","17,210","17,210","17,200","2,64K","0,00%"
"09.02.2016","17,200","17,100","17,200","17,050","4,51K","1,12%"
"08.02.2016","17,010","17,010","17,010","17,010","0,13K","0,06%"
"05.02.2016","17,000","16,700","17,200","16,500","8,77K","1,80%"
"04.02.2016","16,700","16,300","16,700","16,300","1,86K","11,26%"
"03.02.2016","15,010","15,000","15,010","15,000","1,20K","5,63%"
"02.02.2016","14,210","14,210","14,210","14,210","0,21K","0,00%"
"01.02.2016","14,210","14,000","14,210","14,000","6,86K","1,50%"
"29.01.2016","14,000","14,000","14,000","14,000","0,90K","0,00%"
"28.01.2016","14,000","14,000","14,000","14,000","8,76K","0,00%"
"27.01.2016","14,000","14,000","14,000","14,000","3,08K","0,00%"
"26.01.2016","14,000","14,090","14,100","14,000","17,95K","-0,71%"
"25.01.2016","14,100","14,100","14,100","14,100","2,10K","-2,08%"
"22.01.2016","14,400","14,400","14,400","14,400","1,94K","0,00%"
"20.01.2016","14,400","14,300","14,400","14,100","6,79K","0,70%"
"19.01.2016","14,300","14,300","14,300","14,300","1,00K","-0,69%"
"18.01.2016","14,400","14,300","14,400","14,300","5,30K","-0,69%"
"15.01.2016","14,500","14,500","14,500","14,500","1,35K","0,00%"
"14.01.2016","14,500","14,500","14,500","14,500","6,73K","0,00%"
"13.01.2016","14,500","14,300","14,500","14,300","3,00K","1,40%"
"11.01.2016","14,300","14,300","14,300","14,300","1,50K","0,00%"
"08.01.2016","14,300","14,300","14,300","14,300","26,10K","0,00%"
"07.01.2016","14,300","14,300","14,300","14,300","0,01K","0,00%"
"06.01.2016","14,300","14,300","14,300","14,300","0,49K","0,00%"
"05.01.2016","14,300","14,300","14,310","14,300","7,58K","-1,38%"
"30.12.2015","14,500","14,500","14,500","14,500","4,90K","0,00%"
"29.12.2015","14,500","14,300","14,500","14,300","2,19K","2,84%"
"28.12.2015","14,100","14,100","14,100","14,100","0,71K","0,00%"
"23.12.2015","14,100","14,100","14,100","14,100","0,13K","0,71%"
"22.12.2015","14,000","14,000","14,500","14,000","89,35K","0,00%"
"21.12.2015","14,000","14,000","14,140","14,000","10,53K","0,07%"
"18.12.2015","13,990","15,000","15,010","13,990","21,59K","-6,73%"
"17.12.2015","15,000","15,000","15,000","15,000","0,80K","-6,25%"
"16.12.2015","16,000","16,000","16,000","16,000","0,50K","0,00%"
"15.12.2015","16,000","16,000","16,000","16,000","0,75K","0,00%"
"14.12.2015","16,000","16,000","16,000","16,000","2,05K","-3,03%"
"10.12.2015","16,500","16,450","16,500","16,450","1,76K","0,00%"
"07.12.2015","16,500","16,500","16,500","16,500","0,01K","0,00%"
"04.12.2015","16,500","16,500","16,500","16,500","0,92K","0,00%"
"03.12.2015","16,500","16,500","16,500","16,500","3,83K","0,00%"
"02.12.2015","16,500","16,500","16,500","16,500","0,96K","0,00%"
"01.12.2015","16,500","16,500","16,500","16,500","0,03K","-1,79%"
"30.11.2015","16,800","16,500","16,800","16,500","54,69K","1,82%"
"27.11.2015","16,500","16,500","16,500","16,500","0,50K","-2,94%"
"26.11.2015","17,000","16,500","17,000","16,500","7,53K","3,03%"
"25.11.2015","16,500","16,500","16,500","16,500","2,00K","-2,94%"
"24.11.2015","17,000","17,000","17,000","17,000","0,20K","0,00%"
"20.11.2015","17,000","17,000","17,000","17,000","3,30K","0,00%"
"19.11.2015","17,000","17,000","17,000","17,000","28,61K","3,03%"
"18.11.2015","16,500","16,400","16,500","16,400","5,47K","-2,94%"
"17.11.2015","17,000","16,500","17,000","16,500","0,40K","3,03%"
"16.11.2015","16,500","17,000","17,000","16,500","2,61K","-2,94%"
"13.11.2015","17,000","17,000","17,000","17,000","0,54K","0,00%"
"12.11.2015","17,000","17,000","17,000","17,000","2,46K","-5,56%"
"06.11.2015","18,000","18,000","18,000","18,000","0,14K","0,00%"
"05.11.2015","18,000","18,000","18,000","18,000","2,10K","0,00%"
"04.11.2015","18,000","18,000","18,000","17,990","9,03K","0,00%"
"03.11.2015","18,000","17,510","18,000","17,510","7,88K","2,80%"
"02.11.2015","17,510","17,400","17,510","17,400","2,39K","0,06%"
"30.10.2015","17,500","17,160","17,500","17,160","20,73K","2,04%"
"29.10.2015","17,150","17,450","17,450","17,120","4,13K","-1,72%"
"28.10.2015","17,450","17,100","17,450","17,100","15,18K","2,65%"
"27.10.2015","17,000","18,010","18,010","17,000","14,57K","-5,61%"
"26.10.2015","18,010","18,000","18,010","18,000","8,38K","0,06%"
"23.10.2015","18,000","18,350","18,450","18,000","2,13K","1,12%"
"21.10.2015","17,800","17,600","17,800","17,600","14,32K","1,60%"
"20.10.2015","17,520","17,520","17,520","17,520","0,05K","0,06%"
"19.10.2015","17,510","17,360","17,510","17,360","8,13K","0,00%"
"16.10.2015","17,510","17,500","17,510","17,500","3,16K","0,00%"
"15.10.2015","17,510","17,300","17,510","17,300","3,58K","1,51%"
"14.10.2015","17,250","17,100","17,250","17,100","14,39K","1,47%"
"13.10.2015","17,000","17,000","17,000","17,000","4,39K","0,00%"
"12.10.2015","17,000","16,500","17,000","16,500","6,84K","3,03%"
"07.10.2015","16,500","16,500","16,700","16,500","17,20K","0,00%"
"05.10.2015","16,500","16,500","16,500","16,500","0,20K","-2,94%"
"02.10.2015","17,000","17,000","17,000","16,900","1,24K","0,00%"
"01.10.2015","17,000","16,500","17,000","16,500","7,18K","6,25%"
"30.09.2015","16,000","16,010","16,010","16,000","6,47K","-0,06%"
"29.09.2015","16,010","16,510","16,510","16,010","0,46K","-3,03%"
"28.09.2015","16,510","16,500","16,510","16,500","1,63K","0,06%"
"24.09.2015","16,500","16,600","16,600","16,500","5,86K","-2,65%"
"23.09.2015","16,950","16,950","16,950","16,950","0,59K","0,00%"
"22.09.2015","16,950","16,650","16,950","16,500","5,49K","0,00%"
"21.09.2015","16,950","16,940","16,950","16,940","0,97K","0,00%"
"18.09.2015","16,950","16,950","16,950","16,950","0,84K","-0,18%"
"17.09.2015","16,980","16,500","16,980","16,500","2,38K","2,91%"
"15.09.2015","16,500","16,500","16,550","16,500","5,60K","-0,12%"
"14.09.2015","16,520","16,980","16,980","16,500","5,92K","-2,71%"
"11.09.2015","16,980","16,980","16,980","16,980","1,00K","-0,06%"
"10.09.2015","16,990","16,950","17,000","16,950","3,71K","-0,06%"
"08.09.2015","17,000","17,000","17,000","17,000","6,72K","1,19%"
"07.09.2015","16,800","17,000","17,000","16,800","0,54K","1,82%"
"04.09.2015","16,500","17,000","17,000","16,500","7,69K","-2,88%"
"03.09.2015","16,990","16,990","16,990","16,990","0,30K","0,00%"
"02.09.2015","16,990","17,000","17,000","16,990","1,71K","-0,06%"
"01.09.2015","17,000","17,000","17,000","17,000","3,27K","0,00%"
"31.08.2015","17,000","17,050","17,150","17,000","3,71K","0,00%"
"28.08.2015","17,000","16,310","17,000","16,310","2,50K","6,25%"
"27.08.2015","16,000","15,800","16,020","15,800","7,93K","6,67%"
"26.08.2015","15,000","14,120","15,000","14,120","5,35K","3,45%"
"25.08.2015","14,500","14,500","14,500","14,500","3,41K","2,11%"
"24.08.2015","14,200","14,000","14,200","14,000","9,96K","-0,35%"
"21.08.2015","14,250","15,900","15,900","14,250","6,90K","-10,88%"
"20.08.2015","15,990","16,400","16,400","15,990","12,66K","-2,26%"
"19.08.2015","16,360","17,700","17,700","16,360","5,35K","-7,57%"
"18.08.2015","17,700","18,000","18,000","17,700","1,32K","-1,67%"
"17.08.2015","18,000","19,010","19,010","18,000","11,19K","-6,98%"
"14.08.2015","19,350","19,350","19,350","19,350","1,30K","0,00%"
"13.08.2015","19,350","19,350","19,350","19,350","1,00K","0,78%"
"11.08.2015","19,200","19,150","19,200","19,150","3,34K","1,05%"
"10.08.2015","19,000","19,100","19,100","19,000","4,82K","-0,52%"
"07.08.2015","19,100","19,500","19,500","19,100","15,52K","-2,05%"
"06.08.2015","19,500","19,500","19,500","19,500","1,02K","0,52%"
"05.08.2015","19,400","19,500","19,500","19,250","5,35K","-0,51%"
"04.08.2015","19,500","19,500","19,500","19,500","1,91K","0,00%"
"03.08.2015","19,500","19,500","19,550","19,500","20,51K","-2,50%"
"31.07.2015","20,000","20,000","20,110","20,000","5,10K","0,00%"
"30.07.2015","20,000","20,000","20,500","20,000","6,66K","0,00%"
"27.07.2015","20,000","21,000","21,000","20,000","3,30K","0,00%"
"24.07.2015","20,000","21,000","21,000","20,000","3,30K","-4,76%"
"23.07.2015","21,000","21,100","21,100","21,000","5,50K","-2,33%"
"22.07.2015","21,500","21,710","21,710","21,500","2,47K","-0,97%"
"21.07.2015","21,710","21,730","21,730","21,710","0,25K","0,00%"
"20.07.2015","21,710","21,710","21,710","21,710","0,51K","-1,32%"
"17.07.2015","22,000","22,000","22,000","22,000","7,00K","0,00%"
"15.07.2015","22,000","21,900","22,000","21,900","4,53K","0,23%"
"14.07.2015","21,950","22,000","22,000","21,950","2,48K","-0,23%"
"13.07.2015","22,000","21,710","22,000","21,710","2,63K","1,34%"
"10.07.2015","21,710","22,000","22,000","21,710","5,21K","-1,32%"
"09.07.2015","22,000","22,000","22,000","22,000","0,42K","2,33%"
"08.07.2015","21,500","21,800","21,900","21,500","7,15K","0,00%"
"07.07.2015","21,500","21,800","22,000","21,500","7,54K","-2,27%"
"06.07.2015","22,000","22,000","22,000","21,500","0,86K","-4,35%"
"03.07.2015","23,000","23,000","23,000","23,000","1,99K","0,04%"
"02.07.2015","22,990","23,000","23,000","22,990","4,04K","-0,91%"
"01.07.2015","23,200","23,400","23,400","23,200","5,08K","-2,11%"
"26.06.2015","23,700","23,850","23,850","23,700","7,63K","-0,04%"
"25.06.2015","23,710","23,710","23,710","23,710","0,02K","-0,59%"
"24.06.2015","23,850","23,900","23,900","23,850","6,20K","-0,21%"
"23.06.2015","23,900","23,850","23,900","23,850","2,49K","0,00%"
"22.06.2015","23,900","24,000","24,000","23,900","4,14K","-0,42%"
"19.06.2015","24,000","24,300","24,300","24,000","2,08K","-1,23%"
"18.06.2015","24,300","24,500","24,500","24,300","3,19K","0,00%"
"17.06.2015","24,300","24,300","24,300","24,300","0,05K","-0,82%"
"16.06.2015","24,500","24,500","24,500","24,300","4,77K","0,00%"
"15.06.2015","24,500","24,500","24,500","24,500","0,20K","0,00%"
"12.06.2015","24,500","24,500","24,500","24,500","0,68K","0,00%"
"11.06.2015","24,500","24,500","24,500","24,500","0,25K","0,04%"
"09.06.2015","24,490","24,500","24,500","24,490","5,28K","-0,04%"
"04.06.2015","24,500","24,050","24,500","24,000","2,06K","0,00%"
"03.06.2015","24,500","24,050","24,500","24,050","0,59K","1,66%"
"02.06.2015","24,100","24,000","24,300","24,000","2,48K","0,42%"
"01.06.2015","24,000","24,000","24,000","24,000","1,94K","-0,83%"
"29.05.2015","24,200","24,300","24,300","24,000","1,32K","-0,41%"
"28.05.2015","24,300","24,500","24,500","24,300","1,47K","-2,80%"
"27.05.2015","25,000","25,200","25,200","25,000","0,25K","-2,72%"
"26.05.2015","25,700","25,700","25,700","25,700","0,25K","-1,04%"
"25.05.2015","25,970","25,990","25,990","25,700","0,95K","-0,12%"
"22.05.2015","26,000","25,800","26,000","25,800","0,30K","0,78%"
"21.05.2015","25,800","25,810","25,810","25,700","1,05K","-0,77%"
"20.05.2015","26,000","26,000","26,300","26,000","71,35K","0,78%"
"19.05.2015","25,800","25,500","25,800","25,500","1,53K","-2,64%"
"18.05.2015","26,500","26,210","26,500","26,210","2,66K","1,11%"
"15.05.2015","26,210","26,200","26,350","26,200","4,95K","0,04%"
"14.05.2015","26,200","26,200","26,300","26,200","3,44K","0,00%"
"13.05.2015","26,200","25,750","26,200","25,750","16,72K","2,75%"
"12.05.2015","25,500","25,300","25,500","25,000","4,60K","0,00%"
"11.05.2015","25,500","25,500","25,500","25,500","1,68K","0,04%"
"08.05.2015","25,490","25,050","25,500","25,050","4,00K","-0,04%"
"07.05.2015","25,500","25,400","25,500","25,000","2,23K","0,00%"
"06.05.2015","25,500","25,210","25,500","25,200","16,79K","0,59%"
"05.05.2015","25,350","25,000","25,600","25,000","4,87K","1,40%"
"04.05.2015","25,000","24,300","25,000","24,300","6,54K","4,04%"
"30.04.2015","24,030","23,400","24,030","23,400","9,02K","2,69%"
"29.04.2015","23,400","23,100","23,400","23,100","1,52K","1,65%"
"28.04.2015","23,020","23,010","23,020","23,010","0,58K","0,09%"
"27.04.2015","23,000","23,000","23,000","23,000","2,71K","0,00%"
"24.04.2015","23,000","23,010","23,010","23,000","4,03K","0,00%"
"23.04.2015","23,000","23,000","23,000","23,000","9,61K","-2,04%"
"22.04.2015","23,480","23,480","23,480","23,480","0,92K","0,00%"
"21.04.2015","23,480","22,400","23,480","22,400","4,88K","5,06%"
"20.04.2015","22,350","22,350","22,350","22,350","0,23K","1,59%"
"17.04.2015","22,000","22,000","22,000","22,000","0,27K","0,00%"
"16.04.2015","22,000","21,300","22,000","21,300","24,15K","3,58%"
"15.04.2015","21,240","21,370","21,500","21,240","7,09K","-0,38%"
"14.04.2015","21,320","21,160","21,320","21,160","1,19K","0,85%"
"13.04.2015","21,140","21,140","21,140","21,130","3,17K","0,14%"
"10.04.2015","21,110","21,100","21,110","21,100","2,12K","0,05%"
"09.04.2015","21,100","21,100","21,110","21,100","2,60K","0,48%"
"07.04.2015","21,000","21,000","21,000","21,000","0,47K","-3,89%"
"06.04.2015","21,850","22,000","22,050","21,850","5,22K","0,00%"
"01.04.2015","21,850","20,600","21,850","20,600","2,51K","6,43%"
"31.03.2015","20,530","20,530","20,530","20,530","0,50K","0,00%"
"30.03.2015","20,530","20,500","20,530","20,500","5,25K","0,15%"
"27.03.2015","20,500","20,300","20,500","20,300","0,98K","0,99%"
"26.03.2015","20,300","20,200","20,300","20,200","1,53K","0,94%"
"25.03.2015","20,110","20,060","20,250","20,060","1,55K","0,25%"
"24.03.2015","20,060","20,010","20,060","20,010","17,01K","0,30%"
"23.03.2015","20,000","20,500","20,700","19,900","4,39K","-2,44%"
"20.03.2015","20,500","20,300","20,500","20,300","6,07K","0,99%"
"19.03.2015","20,300","20,300","20,300","20,300","4,42K","0,00%"
"18.03.2015","20,300","20,300","20,300","20,300","11,14K","0,00%"
"17.03.2015","20,300","20,300","20,300","20,300","3,56K","-0,98%"
"16.03.2015","20,500","20,500","20,510","20,500","0,63K","0,00%"
"13.03.2015","20,500","20,500","20,510","20,500","0,76K","0,00%"
"12.03.2015","20,500","20,500","20,500","20,500","2,65K","-0,24%"
"11.03.2015","20,550","20,550","20,550","20,550","3,86K","0,00%"
"10.03.2015","20,550","20,550","20,560","20,550","4,55K","0,00%"
"09.03.2015","20,550","20,500","20,550","20,500","7,08K","0,24%"
"06.03.2015","20,500","20,500","20,510","20,500","16,70K","0,00%"
"05.03.2015","20,500","20,500","20,500","20,500","9,22K","0,00%"
"04.03.2015","20,500","20,500","20,500","20,490","13,27K","0,69%"
"03.03.2015","20,360","20,500","20,500","20,360","12,66K","-0,68%"
"02.03.2015","20,500","20,360","20,500","20,360","6,04K","0,69%"
"27.02.2015","20,360","20,350","20,360","20,340","18,98K","0,05%"
"26.02.2015","20,350","20,000","20,400","20,000","9,01K","1,95%"
"25.02.2015","19,960","19,950","19,960","19,900","12,60K","0,30%"
"24.02.2015","19,900","20,000","20,000","19,900","12,31K","-0,50%"
"23.02.2015","20,000","20,100","20,100","19,900","8,84K","-0,99%"
"20.02.2015","20,200","20,200","20,200","20,200","2,42K","0,00%"
"19.02.2015","20,200","20,260","20,260","20,200","16,43K","-0,30%"
"18.02.2015","20,260","20,250","20,260","20,150","2,76K","0,55%"
"17.02.2015","20,150","20,110","20,150","20,100","6,99K","0,20%"
"16.02.2015","20,110","20,110","20,110","20,110","-","0,00%"
"13.02.2015","20,110","20,100","20,110","20,010","7,64K","0,05%"
"12.02.2015","20,100","20,890","20,890","20,100","5,29K","-3,78%"
"11.02.2015","20,890","20,100","20,890","20,100","5,41K","2,40%"
"10.02.2015","20,400","20,400","20,400","20,400","0,14K","0,00%"
"09.02.2015","20,400","20,500","20,500","20,000","5,53K","-0,49%"
"06.02.2015","20,500","20,850","20,850","20,500","5,10K","-1,68%"
"05.02.2015","20,850","20,910","21,000","20,800","19,39K","-0,29%"
"04.02.2015","20,910","21,700","21,700","20,900","6,43K","-3,64%"
"03.02.2015","21,700","21,500","22,000","21,500","7,37K","0,93%"
"02.02.2015","21,500","21,500","21,500","21,500","5,47K","-2,27%"
"30.01.2015","22,000","21,610","22,000","21,610","6,45K","-0,05%"
"29.01.2015","22,010","22,010","22,010","22,000","22,92K","0,00%"
"28.01.2015","22,010","22,000","22,010","22,000","25,38K","-1,30%"
"27.01.2015","22,300","22,300","22,300","22,300","11,12K","-0,89%"
"26.01.2015","22,500","22,500","22,500","22,500","11,12K","7,14%"
"23.01.2015","21,000","21,000","21,000","21,000","0,16K","2,44%"
"22.01.2015","20,500","20,500","20,500","20,500","1,19K","0,00%"
"21.01.2015","20,500","20,320","20,500","20,320","4,78K","0,89%"
"20.01.2015","20,320","20,500","20,500","20,250","28,30K","-0,88%"
"19.01.2015","20,500","20,300","20,520","20,300","9,14K","0,00%"
"16.01.2015","20,500","20,200","20,500","20,200","0,46K","2,50%"
"15.01.2015","20,000","20,280","20,280","20,000","8,89K","-1,23%"
"14.01.2015","20,250","21,000","21,000","20,000","10,06K","-7,95%"
"13.01.2015","22,000","22,010","22,010","22,000","5,03K","-0,05%"
"12.01.2015","22,010","22,000","22,010","22,000","0,58K","0,05%"
"09.01.2015","22,000","22,000","22,010","22,000","5,55K","-0,90%"
"08.01.2015","22,200","22,200","22,400","22,200","2,92K","0,00%"
"07.01.2015","22,200","22,000","22,200","22,000","6,82K","-3,48%"
"06.01.2015","23,000","23,400","23,400","23,000","4,97K","-1,71%"
"05.01.2015","23,400","23,510","23,510","23,400","3,47K","-2,50%"
"31.12.2014","24,000","24,000","24,000","24,000","4,90K","0,42%"
"30.12.2014","23,900","23,400","23,900","23,400","0,65K","2,14%"
"29.12.2014","23,400","23,850","23,850","23,400","3,73K","-2,50%"
"23.12.2014","24,000","24,500","24,500","24,000","1,51K","-2,04%"
"22.12.2014","24,500","24,500","24,500","24,500","45,30K","0,00%"
"19.12.2014","24,500","24,400","24,600","24,400","4,94K","1,24%"
"18.12.2014","24,200","24,000","24,200","24,000","19,99K","0,83%"
"17.12.2014","24,000","23,870","24,000","23,870","14,91K","0,54%"
"16.12.2014","23,870","23,620","23,880","23,610","22,95K","1,14%"
"15.12.2014","23,600","23,600","23,600","23,600","0,39K","-1,67%"
"12.12.2014","24,000","24,000","24,000","24,000","10,70K","-0,04%"
"11.12.2014","24,010","24,010","24,010","24,000","3,85K","-1,60%"
"10.12.2014","24,400","24,510","24,510","24,400","1,83K","0,00%"
"09.12.2014","24,400","24,400","24,400","24,400","2,67K","-0,45%"
"05.12.2014","24,510","24,510","24,550","24,500","11,56K","0,04%"
"04.12.2014","24,500","24,260","24,500","24,260","12,49K","0,99%"
"03.12.2014","24,260","24,250","24,270","24,250","8,32K","0,04%"
"02.12.2014","24,250","24,000","24,250","24,000","30,32K","0,00%"
"01.12.2014","24,250","24,250","24,250","24,000","27,10K","-1,06%"
"28.11.2014","24,510","24,510","24,510","24,510","7,11K","-1,57%"
"26.11.2014","24,900","24,900","24,900","24,900","-","-0,40%"
"25.11.2014","25,000","24,900","25,000","24,900","1,00K","0,00%"
"24.11.2014","25,000","24,500","25,000","24,500","7,30K","2,04%"
"21.11.2014","24,500","24,500","24,500","24,500","15,58K","2,04%"
"20.11.2014","24,010","24,010","24,010","24,010","-","0,04%"
"19.11.2014","24,000","24,200","24,200","24,000","2,23K","-0,83%"
"17.11.2014","24,200","24,200","24,200","24,200","1,93K","-1,22%"
"14.11.2014","24,500","24,350","24,500","24,350","8,59K","0,41%"
"13.11.2014","24,400","24,400","24,400","24,400","0,50K","0,00%"
"12.11.2014","24,400","24,400","24,400","24,400","1,34K","0,00%"
"11.11.2014","24,400","24,350","24,400","24,350","5,50K","0,00%"
"10.11.2014","24,400","24,400","24,400","24,400","6,93K","0,21%"
"07.11.2014","24,350","24,350","24,360","24,350","10,22K","0,00%"
"06.11.2014","24,350","24,350","24,350","24,350","3,45K","0,00%"
"05.11.2014","24,350","24,360","24,360","24,300","22,11K","-0,61%"
"04.11.2014","24,500","24,500","24,550","24,500","21,85K","0,00%"
"03.11.2014","24,500","24,500","24,550","24,490","20,41K","0,00%"
"31.10.2014","24,500","24,600","24,600","24,450","3,84K","-0,41%"
"30.10.2014","24,600","24,600","24,600","24,600","2,49K","0,00%"
"29.10.2014","24,600","24,600","24,600","24,600","6,64K","0,00%"
"28.10.2014","24,600","24,600","24,600","24,600","1,41K","-0,77%"
"27.10.2014","24,790","24,790","24,790","24,780","1,57K","0,00%"
"24.10.2014","24,790","24,600","24,790","24,600","1,87K","0,77%"
"23.10.2014","24,600","24,800","24,800","24,600","4,42K","-0,81%"
"22.10.2014","24,800","24,250","24,800","24,250","3,37K","2,06%"
"21.10.2014","24,300","24,500","24,500","24,300","6,26K","-0,82%"
"20.10.2014","24,500","24,500","24,500","24,500","11,86K","0,00%"
"17.10.2014","24,500","24,510","24,510","24,500","5,49K","0,00%"
"16.10.2014","24,500","24,500","24,500","24,500","3,12K","-2,78%"
"15.10.2014","25,200","24,500","25,200","24,500","15,99K","2,82%"
"14.10.2014","24,510","24,500","24,510","24,500","4,14K","0,04%"
"10.10.2014","24,500","24,360","24,500","24,360","10,18K","0,57%"
"09.10.2014","24,360","24,500","24,500","24,350","7,44K","-0,57%"
"07.10.2014","24,500","24,450","24,500","24,400","12,66K","0,41%"
"06.10.2014","24,400","24,500","24,500","24,400","16,81K","-0,41%"
"03.10.2014","24,500","24,500","24,510","24,500","22,32K","0,00%"
"02.10.2014","24,500","24,500","24,500","24,500","38,45K","0,00%"
"01.10.2014","24,500","24,500","24,500","24,500","22,73K","0,00%"
"30.09.2014","24,500","24,500","24,500","24,500","24,63K","0,00%"
"29.09.2014","24,500","24,500","24,500","24,500","0,25K","0,00%"
"26.09.2014","24,500","24,550","24,750","24,500","8,52K","-0,41%"
"25.09.2014","24,600","24,750","24,750","24,600","21,41K","-0,20%"
"24.09.2014","24,650","24,650","24,650","24,650","5,09K","0,98%"
"23.09.2014","24,410","24,100","24,410","24,100","3,41K","1,29%"
"22.09.2014","24,100","24,100","24,500","24,100","2,99K","-0,82%"
"19.09.2014","24,300","24,510","24,550","24,300","15,76K","-0,82%"
"18.09.2014","24,500","24,400","24,600","24,400","4,42K","0,00%"
"17.09.2014","24,500","24,310","24,500","24,300","2,82K","0,82%"
"16.09.2014","24,300","24,300","24,300","24,300","10,66K","-1,82%"
"15.09.2014","24,750","24,700","24,750","24,700","14,90K","0,20%"
"12.09.2014","24,700","25,100","25,100","24,700","4,98K","-1,98%"
"11.09.2014","25,200","25,050","25,490","25,050","4,22K","0,00%"
"10.09.2014","25,200","25,650","25,650","25,200","2,44K","-1,95%"
"09.09.2014","25,700","25,700","25,700","25,700","0,20K","-1,15%"
"08.09.2014","26,000","25,000","26,000","25,000","25,74K","4,29%"
"05.09.2014","24,930","24,050","24,930","24,050","7,61K","3,66%"
"04.09.2014","24,050","24,250","24,250","24,050","3,17K","-0,82%"
"03.09.2014","24,250","24,000","24,250","24,000","17,41K","1,04%"
"02.09.2014","24,000","24,010","24,010","24,000","6,29K","-0,04%"
"29.08.2014","24,010","24,300","24,300","24,010","12,07K","-1,19%"
"28.08.2014","24,300","24,000","24,300","24,000","26,48K","1,21%"
"27.08.2014","24,010","24,500","24,500","24,000","7,79K","-2,00%"
"26.08.2014","24,500","24,700","24,700","24,490","6,00K","-1,21%"
"25.08.2014","24,800","24,790","24,800","24,790","1,39K","0,00%"
"22.08.2014","24,800","24,800","24,800","24,800","0,29K","-0,80%"
"21.08.2014","25,000","25,000","25,000","24,900","1,27K","-1,19%"
"20.08.2014","25,300","25,000","25,300","25,000","1,85K","0,00%"
"19.08.2014","25,300","25,000","25,300","25,000","0,56K","0,00%"
"18.08.2014","25,300","25,000","25,300","25,000","5,30K","1,52%"
"14.08.2014","24,920","24,500","24,920","24,500","8,49K","0,12%"
"12.08.2014","24,890","24,890","24,890","24,890","1,00K","-0,44%"
"08.08.2014","25,000","25,320","25,320","25,000","1,83K","-1,26%"
"07.08.2014","25,320","25,100","25,400","25,100","1,65K","-0,31%"
"05.08.2014","25,400","24,950","25,400","24,950","2,17K","1,80%"
"04.08.2014","24,950","24,960","24,960","24,950","1,10K","-1,77%"
"01.08.2014","25,400","25,400","25,400","25,400","0,99K","0,00%"
"31.07.2014","25,400","25,400","25,600","25,400","0,77K","0,00%"
"30.07.2014","25,400","25,400","25,400","25,400","0,06K","0,00%"
"25.07.2014","25,400","25,400","25,500","25,400","3,71K","0,00%"
"24.07.2014","25,400","25,400","25,400","25,400","0,56K","-1,55%"
"23.07.2014","25,800","25,400","25,800","25,400","1,69K","1,57%"
"22.07.2014","25,400","25,400","25,400","25,400","0,88K","0,00%"
"21.07.2014","25,400","25,400","25,400","25,400","0,74K","0,00%"
"18.07.2014","25,400","25,400","25,410","25,200","2,25K","0,00%"
"17.07.2014","25,400","25,700","25,770","25,400","6,00K","-1,17%"
"16.07.2014","25,700","25,700","25,710","25,640","7,70K","0,00%"
"15.07.2014","25,700","26,550","26,550","25,700","5,07K","-3,38%"
"14.07.2014","26,600","26,400","26,600","26,400","7,04K","1,53%"
"11.07.2014","26,200","26,200","26,700","26,000","13,50K","0,00%"
"10.07.2014","26,200","25,100","26,200","25,000","18,28K","4,38%"
"09.07.2014","25,100","24,700","25,100","24,700","4,49K","1,62%"
"08.07.2014","24,700","24,500","24,700","24,500","4,59K","0,82%"
"07.07.2014","24,500","24,090","24,500","24,090","3,68K","1,70%"
"04.07.2014","24,090","24,080","24,150","24,080","7,41K","0,00%"
"03.07.2014","24,090","23,400","24,200","23,400","27,84K","4,20%"
"02.07.2014","23,120","23,120","23,120","23,120","1,50K","0,04%"
"01.07.2014","23,110","23,110","23,110","23,110","1,68K","0,00%"
"30.06.2014","23,110","23,100","23,110","23,100","1,29K","0,04%"
"27.06.2014","23,100","23,000","23,100","23,000","2,85K","1,76%"
