"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"10.11.2015","25,000","25,000","25,000","25,000","49,08K","0,00%"
"06.11.2015","25,000","25,000","25,000","25,000","28,55K","0,00%"
"05.11.2015","25,000","25,000","25,010","25,000","13,26K","0,00%"
"04.11.2015","25,000","25,000","25,000","25,000","53,83K","0,40%"
"03.11.2015","24,900","25,000","25,000","24,800","43,29K","-0,40%"
"02.11.2015","25,000","25,000","25,000","25,000","0,62K","0,00%"
"30.10.2015","25,000","24,800","25,000","24,800","36,45K","0,40%"
"29.10.2015","24,900","25,000","25,000","24,900","8,55K","-0,40%"
"28.10.2015","25,000","25,100","25,100","25,000","4,31K","-0,40%"
"27.10.2015","25,100","25,300","25,300","25,100","7,45K","-0,79%"
"26.10.2015","25,300","25,200","25,300","25,200","19,52K","1,20%"
"23.10.2015","25,000","25,000","25,100","25,000","38,97K","1,63%"
"22.10.2015","24,600","24,610","24,610","24,600","48,20K","0,00%"
"21.10.2015","24,600","24,500","24,600","24,500","3,58K","0,41%"
"20.10.2015","24,500","24,600","24,600","24,500","4,68K","-1,61%"
"19.10.2015","24,900","24,900","24,900","24,900","0,99K","0,00%"
"16.10.2015","24,900","25,000","25,000","24,900","28,48K","-0,40%"
"15.10.2015","25,000","25,000","25,000","25,000","5,42K","0,00%"
"14.10.2015","25,000","25,000","25,000","25,000","20,19K","0,00%"
"13.10.2015","25,000","24,990","25,000","24,990","51,22K","1,63%"
"12.10.2015","24,600","25,000","25,000","24,600","26,32K","-1,64%"
"07.10.2015","25,010","25,000","25,010","25,000","7,02K","0,04%"
"06.10.2015","25,000","25,000","25,000","25,000","4,30K","0,00%"
"05.10.2015","25,000","25,000","25,000","24,990","8,12K","0,00%"
"02.10.2015","25,000","25,250","25,250","25,000","6,02K","-1,88%"
"01.10.2015","25,480","25,480","25,480","25,480","4,77K","-0,04%"
"30.09.2015","25,490","24,800","25,490","24,800","18,12K","3,62%"
"29.09.2015","24,600","24,600","24,600","24,600","3,58K","0,00%"
"28.09.2015","24,600","24,600","24,600","24,560","28,70K","-1,60%"
"25.09.2015","25,000","25,000","25,000","25,000","4,30K","0,00%"
"24.09.2015","25,000","24,990","25,000","24,800","11,83K","0,00%"
"23.09.2015","25,000","25,000","25,000","25,000","11,80K","-0,79%"
"22.09.2015","25,200","25,230","25,230","25,200","10,00K","-0,12%"
"21.09.2015","25,230","25,230","25,230","25,230","0,45K","0,00%"
"18.09.2015","25,230","25,200","25,230","25,200","3,86K","0,92%"
"17.09.2015","25,000","25,000","25,000","25,000","2,71K","0,00%"
"16.09.2015","25,000","25,000","25,000","25,000","4,22K","0,00%"
"15.09.2015","25,000","25,000","25,010","25,000","2,91K","0,00%"
"14.09.2015","25,000","24,870","25,000","24,870","52,31K","0,56%"
"11.09.2015","24,860","24,990","24,990","24,860","1,32K","-0,56%"
"10.09.2015","25,000","25,000","25,000","25,000","10,23K","0,00%"
"09.09.2015","25,000","24,900","25,010","24,900","24,45K","0,40%"
"08.09.2015","24,900","25,050","25,050","24,900","9,81K","-0,40%"
"07.09.2015","25,000","25,000","25,000","25,000","0,54K","0,60%"
"04.09.2015","24,850","25,500","25,500","24,850","3,01K","-2,55%"
"03.09.2015","25,500","25,500","25,500","25,500","0,82K","0,00%"
"02.09.2015","25,500","25,500","25,500","25,500","14,26K","0,00%"
"01.09.2015","25,500","25,000","26,000","25,000","37,01K","2,00%"
"31.08.2015","25,000","26,280","26,300","25,000","63,29K","-4,94%"
"28.08.2015","26,300","26,240","26,300","26,240","14,91K","0,23%"
"27.08.2015","26,240","26,000","26,250","26,000","109,05K","4,96%"
"26.08.2015","25,000","24,900","25,010","24,900","3,10K","0,00%"
"25.08.2015","25,000","24,800","25,000","24,800","47,93K","1,09%"
"24.08.2015","24,730","25,400","25,400","24,500","18,79K","-3,02%"
"21.08.2015","25,500","26,000","26,000","25,500","76,61K","-0,39%"
"20.08.2015","25,600","26,000","26,000","25,550","10,85K","-1,35%"
"19.08.2015","25,950","26,000","26,000","25,850","21,98K","-0,19%"
"18.08.2015","26,000","25,500","26,000","25,500","41,40K","0,00%"
"17.08.2015","26,000","26,000","26,000","26,000","37,08K","0,00%"
"14.08.2015","26,000","27,100","27,100","26,000","147,01K","-5,42%"
"13.08.2015","27,490","27,800","27,800","27,200","2,58K","-1,12%"
"12.08.2015","27,800","28,050","28,050","27,800","6,89K","-0,75%"
"11.08.2015","28,010","28,450","28,450","28,010","4,69K","-1,55%"
"10.08.2015","28,450","28,450","28,450","28,450","1,62K","0,53%"
"07.08.2015","28,300","28,100","28,300","28,100","0,36K","0,00%"
"06.08.2015","28,300","28,300","28,300","28,300","1,12K","-1,22%"
"04.08.2015","28,650","28,800","28,800","28,650","9,25K","-0,52%"
"03.08.2015","28,800","29,450","29,450","28,800","7,69K","0,73%"
"31.07.2015","28,590","28,310","28,590","28,300","74,65K","0,99%"
"30.07.2015","28,310","28,300","28,310","28,300","6,90K","0,04%"
"27.07.2015","28,300","28,300","28,300","28,300","2,75K","0,00%"
"24.07.2015","28,300","28,300","28,300","28,300","2,75K","-0,67%"
"23.07.2015","28,490","28,490","28,490","28,490","1,02K","0,00%"
"22.07.2015","28,490","28,300","28,500","28,300","14,73K","-0,04%"
"20.07.2015","28,500","28,500","28,500","28,500","0,31K","0,00%"
"17.07.2015","28,500","28,500","28,500","28,500","7,79K","0,00%"
"16.07.2015","28,500","28,500","28,500","28,500","3,50K","0,71%"
"15.07.2015","28,300","28,500","28,500","28,300","4,50K","-0,70%"
"14.07.2015","28,500","28,500","28,500","28,500","22,09K","0,00%"
"13.07.2015","28,500","28,500","28,500","28,500","0,79K","0,71%"
"10.07.2015","28,300","28,300","28,300","28,300","57,06K","0,00%"
"09.07.2015","28,300","28,500","28,500","28,300","1,56K","-0,70%"
"08.07.2015","28,500","28,500","28,500","28,500","30,00K","-1,72%"
"07.07.2015","29,000","29,000","29,000","29,000","3,52K","0,00%"
"06.07.2015","29,000","29,000","29,000","29,000","50,95K","-1,56%"
"03.07.2015","29,460","29,460","29,460","29,460","0,34K","0,00%"
"02.07.2015","29,460","29,460","29,500","29,460","16,21K","0,00%"
"01.07.2015","29,460","29,450","29,460","29,450","23,97K","-0,14%"
"30.06.2015","29,500","29,000","29,500","29,000","19,05K","0,00%"
"26.06.2015","29,500","29,500","29,500","29,500","4,43K","1,55%"
"25.06.2015","29,050","29,000","29,050","29,000","2,74K","-1,53%"
"24.06.2015","29,500","29,500","29,500","29,500","0,17K","0,00%"
"22.06.2015","29,500","29,300","29,500","29,300","86,93K","0,68%"
"19.06.2015","29,300","29,300","29,300","29,300","19,74K","0,00%"
"18.06.2015","29,300","29,250","29,300","29,250","144,91K","0,17%"
"17.06.2015","29,250","29,250","29,300","29,250","86,62K","-0,48%"
"16.06.2015","29,390","29,400","29,400","29,000","123,67K","-0,24%"
"15.06.2015","29,460","28,510","29,510","28,510","21,64K","2,29%"
"12.06.2015","28,800","28,450","28,950","28,400","203,63K","1,02%"
"11.06.2015","28,510","28,510","28,510","28,510","0,07K","-1,69%"
"10.06.2015","29,000","29,000","29,000","29,000","10,12K","0,00%"
"09.06.2015","29,000","29,000","29,000","29,000","11,65K","-1,66%"
"04.06.2015","29,490","29,490","29,490","29,490","1,20K","0,00%"
"03.06.2015","29,490","29,490","29,500","29,300","20,71K","-0,03%"
"02.06.2015","29,500","29,200","29,500","29,100","61,17K","1,06%"
"01.06.2015","29,190","29,250","29,250","29,190","35,64K","-0,34%"
"29.05.2015","29,290","29,000","29,290","29,000","30,94K","1,00%"
"28.05.2015","29,000","28,500","29,000","28,500","48,15K","1,75%"
"27.05.2015","28,500","27,900","28,500","27,900","1,13K","0,35%"
"26.05.2015","28,400","28,740","28,740","28,400","27,65K","-1,22%"
"25.05.2015","28,750","28,750","28,750","28,750","0,08K","0,00%"
"22.05.2015","28,750","29,250","29,250","28,750","15,67K","-1,88%"
"21.05.2015","29,300","29,300","29,350","29,300","28,12K","0,00%"
"18.05.2015","29,300","29,500","29,500","29,300","22,79K","-0,68%"
"15.05.2015","29,500","29,500","29,500","29,500","94,41K","1,03%"
"14.05.2015","29,200","29,000","29,200","29,000","19,44K","0,69%"
"13.05.2015","29,000","29,150","29,150","29,000","16,99K","-0,34%"
"12.05.2015","29,100","29,000","29,150","28,850","56,25K","0,34%"
"11.05.2015","29,000","29,000","29,000","29,000","37,54K","0,69%"
"08.05.2015","28,800","28,790","28,800","28,500","9,41K","1,05%"
"07.05.2015","28,500","28,600","28,600","28,300","30,84K","0,53%"
"06.05.2015","28,350","27,400","28,350","27,400","347,60K","3,47%"
"05.05.2015","27,400","27,787","27,787","27,400","361,05K","-2,29%"
"04.05.2015","28,043","28,241","28,241","28,043","29,84K","-0,70%"
"30.04.2015","28,241","28,241","28,241","28,241","28,79K","-0,03%"
"29.04.2015","28,250","28,250","28,250","28,250","8,36K","0,00%"
"28.04.2015","28,250","28,250","28,250","28,250","13,75K","0,00%"
"27.04.2015","28,250","28,439","28,439","28,250","67,67K","-6,15%"
"24.04.2015","30,100","30,100","30,100","30,100","3,92K","0,33%"
"23.04.2015","30,000","30,000","30,000","30,000","-","0,00%"
"22.04.2015","30,000","29,900","30,000","29,900","127,02K","0,33%"
"21.04.2015","29,900","29,910","29,910","29,900","5,64K","0,00%"
"20.04.2015","29,900","29,800","29,900","29,800","7,75K","0,34%"
"17.04.2015","29,800","30,000","30,000","29,800","13,11K","-0,67%"
"16.04.2015","30,000","29,990","30,000","29,990","3,55K","0,00%"
"15.04.2015","30,000","29,700","30,000","29,700","42,94K","1,01%"
"14.04.2015","29,700","29,700","29,700","29,700","8,65K","-0,83%"
"13.04.2015","29,950","29,950","29,950","29,950","13,16K","0,00%"
"10.04.2015","29,950","29,950","29,950","29,950","0,31K","-0,13%"
"09.04.2015","29,990","30,000","30,000","29,990","37,35K","1,66%"
"08.04.2015","29,500","29,500","29,500","29,500","-","0,00%"
"07.04.2015","29,500","29,490","29,500","29,490","5,93K","0,00%"
"06.04.2015","29,500","29,500","29,500","29,500","7,96K","0,68%"
"01.04.2015","29,300","29,000","29,310","29,000","15,83K","1,07%"
"31.03.2015","28,990","28,600","28,990","28,600","41,35K","1,36%"
"30.03.2015","28,600","28,600","28,600","28,600","2,29K","0,00%"
"27.03.2015","28,600","28,600","28,600","28,600","8,80K","0,00%"
"26.03.2015","28,600","28,600","28,600","28,600","5,64K","0,00%"
"25.03.2015","28,600","28,610","28,610","28,600","26,23K","0,00%"
"24.03.2015","28,600","28,600","28,600","28,600","87,34K","0,00%"
"23.03.2015","28,600","28,600","28,600","28,590","35,00K","0,00%"
"20.03.2015","28,600","28,600","28,600","28,600","17,40K","0,70%"
"19.03.2015","28,400","28,400","28,400","28,400","21,70K","-0,35%"
"18.03.2015","28,500","28,000","28,500","28,000","7,29K","1,79%"
"17.03.2015","28,000","28,000","28,090","28,000","13,63K","0,00%"
"16.03.2015","28,000","28,500","28,500","28,000","13,51K","-1,44%"
"13.03.2015","28,410","28,400","28,550","28,400","10,36K","0,04%"
"12.03.2015","28,400","28,400","28,400","28,350","10,70K","1,07%"
"11.03.2015","28,100","28,500","28,500","28,100","2,29K","-3,10%"
"10.03.2015","29,000","28,510","29,000","28,500","207,61K","1,75%"
"09.03.2015","28,500","28,500","29,000","28,500","107,94K","0,00%"
"06.03.2015","28,500","29,050","29,050","28,500","5,28K","-2,56%"
"05.03.2015","29,250","29,280","29,280","29,250","10,50K","-0,10%"
"04.03.2015","29,280","29,290","29,290","29,280","24,79K","-0,07%"
"03.03.2015","29,300","29,200","29,300","29,100","3,04K","0,65%"
"02.03.2015","29,110","29,110","29,110","29,100","0,83K","-0,65%"
"27.02.2015","29,300","29,540","29,540","29,300","73,70K","-0,81%"
"26.02.2015","29,540","29,640","29,640","29,300","43,36K","-0,37%"
"25.02.2015","29,650","29,550","29,650","29,550","63,04K","0,17%"
"24.02.2015","29,600","29,490","29,600","29,490","23,11K","0,30%"
"23.02.2015","29,510","29,600","29,600","29,490","10,18K","-0,97%"
"20.02.2015","29,800","29,490","29,800","29,490","7,43K","1,02%"
"19.02.2015","29,500","29,600","29,600","29,500","2,32K","-1,34%"
"18.02.2015","29,900","29,350","30,000","29,350","15,47K","2,05%"
"17.02.2015","29,300","29,070","29,300","29,070","16,53K","0,83%"
"16.02.2015","29,060","29,060","29,060","29,060","4,21K","0,03%"
"13.02.2015","29,050","29,500","29,500","29,050","2,80K","0,69%"
"12.02.2015","28,850","28,800","28,850","28,650","24,72K","0,17%"
"11.02.2015","28,800","29,000","29,000","28,800","2,41K","-0,69%"
"10.02.2015","29,000","28,950","29,000","28,950","0,61K","0,17%"
"09.02.2015","28,950","28,950","28,950","28,950","2,34K","0,00%"
"06.02.2015","28,950","29,150","29,150","28,950","30,58K","-0,69%"
"05.02.2015","29,150","29,300","29,300","29,150","7,55K","-0,51%"
"04.02.2015","29,300","29,100","29,300","29,100","11,83K","0,17%"
"03.02.2015","29,250","29,100","29,250","29,100","11,02K","0,52%"
"02.02.2015","29,100","29,300","29,300","29,100","8,63K","-2,02%"
"30.01.2015","29,700","29,300","29,700","29,100","6,22K","-0,34%"
"29.01.2015","29,800","29,800","29,800","29,800","16,86K","0,00%"
"28.01.2015","29,800","29,800","29,810","29,800","104,63K","0,00%"
"26.01.2015","29,800","29,510","29,800","29,510","15,52K","1,02%"
"23.01.2015","29,500","29,500","29,500","29,500","3,60K","0,00%"
"22.01.2015","29,500","29,500","29,520","29,500","3,14K","0,34%"
"21.01.2015","29,400","29,400","29,400","29,400","29,53K","1,38%"
"20.01.2015","29,000","29,000","29,000","29,000","3,27K","0,00%"
"16.01.2015","29,000","28,600","29,000","28,600","4,62K","1,40%"
"15.01.2015","28,600","28,600","28,600","28,410","22,19K","0,18%"
"14.01.2015","28,550","29,250","29,250","28,550","28,79K","-2,39%"
"13.01.2015","29,250","29,450","29,450","29,250","17,56K","-0,68%"
"12.01.2015","29,450","29,300","29,450","29,300","18,34K","0,75%"
"09.01.2015","29,230","29,200","29,230","29,200","14,45K","0,10%"
"08.01.2015","29,200","29,050","29,200","29,050","197,36K","-1,02%"
"07.01.2015","29,500","29,250","29,500","29,250","49,74K","0,85%"
"06.01.2015","29,250","29,500","29,500","29,250","11,23K","-0,85%"
"05.01.2015","29,500","30,000","30,000","29,500","183,04K","-2,96%"
"31.12.2014","30,400","30,500","30,500","30,400","6,50K","1,37%"
"30.12.2014","29,990","30,000","30,000","29,990","5,38K","0,13%"
"29.12.2014","29,950","29,500","29,950","29,500","34,40K","1,18%"
"26.12.2014","29,600","29,250","29,600","29,250","65,54K","1,20%"
"23.12.2014","29,250","29,000","29,250","29,000","5,10K","0,86%"
"22.12.2014","29,000","28,500","29,010","28,500","28,28K","2,95%"
"19.12.2014","28,170","28,750","28,750","28,170","1,75K","-2,90%"
"18.12.2014","29,010","29,300","29,300","28,990","36,94K","0,03%"
"17.12.2014","29,000","28,400","29,000","28,400","248,69K","2,47%"
"16.12.2014","28,300","28,600","28,600","28,300","28,15K","-1,57%"
"15.12.2014","28,750","29,250","29,250","28,750","66,44K","-1,71%"
"12.12.2014","29,250","29,480","29,480","29,250","8,30K","-0,78%"
"11.12.2014","29,480","29,840","29,840","29,480","14,06K","-1,24%"
"10.12.2014","29,850","29,880","29,890","29,850","5,57K","-0,10%"
"09.12.2014","29,880","29,890","29,890","29,880","0,68K","-0,03%"
"05.12.2014","29,890","29,900","29,900","29,890","5,20K","-0,03%"
"04.12.2014","29,900","30,000","30,000","29,900","4,32K","-0,33%"
"03.12.2014","30,000","30,000","30,010","30,000","29,04K","0,03%"
"02.12.2014","29,990","29,990","29,990","29,990","6,27K","0,00%"
"01.12.2014","29,990","29,950","30,000","29,950","18,86K","0,13%"
"28.11.2014","29,950","29,510","29,950","29,510","141,04K","0,17%"
"27.11.2014","29,900","29,900","29,900","29,890","15,00K","0,00%"
"26.11.2014","29,900","29,900","29,900","29,900","0,89K","-0,33%"
"24.11.2014","30,000","29,990","30,000","29,990","14,03K","0,03%"
"21.11.2014","29,990","29,990","30,000","29,990","25,07K","-0,03%"
"20.11.2014","30,000","29,990","30,000","29,990","2,02K","0,03%"
"19.11.2014","29,990","29,990","29,990","29,990","8,50K","0,00%"
"18.11.2014","29,990","30,000","30,000","29,990","6,47K","1,66%"
"17.11.2014","29,500","29,990","29,990","29,500","0,16K","-1,67%"
"14.11.2014","30,000","30,000","30,000","30,000","14,78K","0,07%"
"13.11.2014","29,980","30,000","30,000","29,900","28,64K","-0,07%"
"12.11.2014","30,000","30,000","30,010","30,000","102,89K","0,00%"
"11.11.2014","30,000","30,300","30,300","30,000","12,76K","-1,15%"
"10.11.2014","30,350","30,500","30,510","30,350","66,30K","-0,49%"
"07.11.2014","30,500","30,500","30,500","30,500","31,50K","0,00%"
"06.11.2014","30,500","30,500","30,500","30,350","51,98K","0,00%"
"05.11.2014","30,500","30,500","30,500","30,500","1,48K","0,00%"
"03.11.2014","30,500","30,500","30,500","30,500","2,28K","-0,65%"
"31.10.2014","30,700","30,500","30,900","30,500","61,94K","0,66%"
"30.10.2014","30,500","30,300","30,500","30,300","31,40K","0,66%"
"29.10.2014","30,300","30,000","30,300","30,000","39,36K","0,50%"
"28.10.2014","30,150","30,150","30,150","30,150","4,03K","0,50%"
"24.10.2014","30,000","30,000","30,000","30,000","60,77K","0,00%"
"23.10.2014","30,000","30,000","30,000","29,990","27,41K","0,03%"
"22.10.2014","29,990","29,500","30,000","29,500","15,18K","1,11%"
"21.10.2014","29,660","30,010","30,010","29,660","6,69K","-1,13%"
"20.10.2014","30,000","30,400","30,400","30,000","6,46K","-1,32%"
"17.10.2014","30,400","30,100","30,400","30,100","1,34K","1,00%"
"16.10.2014","30,100","30,500","30,500","30,100","7,88K","-2,56%"
"15.10.2014","30,890","31,000","31,000","30,890","14,98K","0,00%"
"13.10.2014","30,890","30,750","30,900","30,750","18,85K","0,46%"
"10.10.2014","30,750","30,650","30,800","30,650","10,02K","0,33%"
"09.10.2014","30,650","30,900","31,200","30,650","6,95K","-0,81%"
"07.10.2014","30,900","30,700","30,900","30,700","40,70K","1,15%"
"06.10.2014","30,550","30,850","30,850","30,500","7,84K","-0,97%"
"03.10.2014","30,850","31,110","31,110","30,850","17,79K","-0,84%"
"02.10.2014","31,110","31,750","31,750","31,110","10,92K","-2,02%"
"01.10.2014","31,750","32,000","32,000","31,750","11,09K","-0,78%"
"30.09.2014","32,000","31,500","32,000","31,350","26,71K","1,59%"
"29.09.2014","31,500","31,800","31,800","31,500","4,48K","-0,94%"
"26.09.2014","31,800","31,800","31,810","31,800","14,48K","-0,63%"
"25.09.2014","32,000","32,150","32,150","31,990","17,85K","-1,17%"
"24.09.2014","32,380","32,400","32,400","32,340","12,33K","-0,31%"
"23.09.2014","32,480","32,500","32,500","32,480","7,53K","-0,92%"
"22.09.2014","32,780","32,900","32,900","32,400","12,87K","-0,06%"
"19.09.2014","32,800","32,800","32,800","32,800","89,08K","0,92%"
"18.09.2014","32,500","32,650","32,650","32,500","138,09K","0,00%"
"17.09.2014","32,500","31,990","32,500","31,990","100,59K","1,88%"
"16.09.2014","31,900","31,900","31,910","31,900","42,27K","0,00%"
"15.09.2014","31,900","31,900","31,900","31,900","0,10K","0,00%"
"12.09.2014","31,900","32,100","32,100","31,900","2,86K","-0,31%"
"11.09.2014","32,000","32,000","32,000","32,000","48,83K","0,79%"
"10.09.2014","31,750","31,750","31,750","31,750","10,10K","0,47%"
"09.09.2014","31,600","31,510","31,600","31,510","10,73K","0,32%"
"08.09.2014","31,500","31,500","31,500","31,500","0,07K","0,00%"
"05.09.2014","31,500","31,500","31,600","31,400","215,42K","0,48%"
"04.09.2014","31,350","31,350","31,350","31,350","1,63K","0,00%"
"03.09.2014","31,350","31,350","31,370","31,300","30,28K","-0,16%"
"02.09.2014","31,400","31,350","31,400","31,150","52,44K","0,16%"
"01.09.2014","31,350","31,350","31,350","31,350","0,06K","0,00%"
"29.08.2014","31,350","31,200","31,350","31,100","39,21K","0,48%"
"28.08.2014","31,200","31,390","31,400","31,200","11,95K","-0,57%"
"27.08.2014","31,380","31,400","31,400","31,380","1,67K","-0,06%"
"26.08.2014","31,400","31,250","31,400","31,250","12,69K","0,00%"
"25.08.2014","31,400","31,250","31,400","31,250","8,05K","0,48%"
"22.08.2014","31,250","31,500","31,500","31,250","61,63K","-0,79%"
"21.08.2014","31,500","31,500","31,500","31,500","10,76K","0,00%"
"20.08.2014","31,500","31,800","31,800","31,500","203,18K","-1,38%"
"19.08.2014","31,940","31,970","31,970","31,940","25,69K","-0,09%"
"18.08.2014","31,970","32,300","32,300","31,970","17,00K","-1,02%"
"15.08.2014","32,300","32,450","32,450","32,300","0,06K","-0,46%"
"13.08.2014","32,450","32,500","32,500","32,450","32,54K","0,00%"
"12.08.2014","32,450","32,450","32,450","32,450","2,28K","0,00%"
"11.08.2014","32,450","32,200","32,450","32,200","10,85K","1,03%"
"08.08.2014","32,120","32,310","32,310","32,120","9,80K","-0,59%"
"07.08.2014","32,310","32,310","32,310","32,310","1,00K","0,03%"
"06.08.2014","32,300","32,300","32,350","32,300","6,80K","0,00%"
"05.08.2014","32,300","32,300","32,300","32,300","9,01K","-0,46%"
"04.08.2014","32,450","32,490","32,490","32,450","2,42K","0,00%"
"01.08.2014","32,450","32,450","32,450","32,450","5,32K","0,00%"
"31.07.2014","32,450","32,450","32,450","32,450","2,00K","0,00%"
"30.07.2014","32,450","32,220","32,450","32,220","15,00K","0,75%"
"25.07.2014","32,210","32,200","32,210","32,200","0,70K","-0,74%"
"24.07.2014","32,450","32,300","32,450","32,300","9,20K","0,78%"
"23.07.2014","32,200","32,000","32,200","32,000","4,12K","0,63%"
"22.07.2014","32,000","32,000","32,000","32,000","2,83K","0,00%"
"21.07.2014","32,000","32,300","32,310","32,000","95,27K","-1,84%"
"18.07.2014","32,600","32,600","32,600","32,600","0,30K","0,00%"
"17.07.2014","32,600","32,600","32,600","32,600","34,15K","0,00%"
"16.07.2014","32,600","32,600","32,600","32,600","5,50K","0,00%"
"15.07.2014","32,600","32,700","32,700","32,600","2,84K","-0,31%"
"14.07.2014","32,700","32,700","32,700","32,700","0,71K","0,31%"
"11.07.2014","32,600","32,750","32,750","32,600","9,60K","0,00%"
"10.07.2014","32,600","32,210","32,600","32,210","13,52K","0,00%"
"09.07.2014","32,600","32,600","32,600","32,600","5,02K","0,00%"
"08.07.2014","32,600","32,600","32,600","32,600","0,33K","-0,46%"
"07.07.2014","32,750","32,750","32,750","32,750","4,52K","0,00%"
"04.07.2014","32,750","32,750","32,750","32,700","2,82K","0,00%"
"03.07.2014","32,750","32,700","32,750","32,700","31,14K","0,15%"
"02.07.2014","32,700","32,550","32,700","32,550","7,23K","0,62%"
"01.07.2014","32,500","32,730","32,740","32,500","200,08K","-0,70%"
"30.06.2014","32,730","32,500","32,750","32,500","4,03K","2,28%"
"27.06.2014","32,000","32,500","32,500","32,000","6,51K","-2,29%"
"26.06.2014","32,750","32,730","32,750","32,730","4,23K","0,00%"
"25.06.2014","32,750","32,750","32,750","32,750","0,27K","0,00%"
"24.06.2014","32,750","32,750","32,750","32,750","5,70K","0,00%"
"23.06.2014","32,750","32,750","32,750","32,750","34,83K","0,00%"
"20.06.2014","32,750","32,770","32,770","32,750","14,19K","0,06%"
"18.06.2014","32,730","32,500","32,730","32,500","21,12K","0,09%"
"17.06.2014","32,700","32,900","32,900","32,700","9,46K","-0,61%"
"16.06.2014","32,900","32,900","32,900","32,900","0,50K","0,30%"
"13.06.2014","32,800","32,750","32,800","32,750","8,10K","0,15%"
"12.06.2014","32,750","32,750","32,750","32,750","23,14K","0,12%"
"11.06.2014","32,710","32,700","32,710","32,700","7,59K","0,03%"
"10.06.2014","32,700","32,750","32,750","32,700","234,96K","-0,15%"
"09.06.2014","32,750","32,750","32,750","32,750","3,25K","0,15%"
"05.06.2014","32,700","32,700","32,700","32,700","2,34K","-0,46%"
"04.06.2014","32,850","32,850","32,850","32,850","14,64K","-0,15%"
"03.06.2014","32,900","32,900","32,900","32,900","15,76K","0,00%"
"02.06.2014","32,900","32,980","32,980","32,900","7,26K","-0,24%"
"30.05.2014","32,980","33,000","33,000","32,980","4,00K","-0,06%"
"29.05.2014","33,000","33,000","33,000","33,000","84,23K","0,00%"
"28.05.2014","33,000","32,900","33,000","32,900","156,11K","0,61%"
"27.05.2014","32,800","32,850","32,850","32,800","12,45K","-0,15%"
"26.05.2014","32,850","33,020","33,020","32,850","4,50K","-0,51%"
"23.05.2014","33,020","33,000","33,050","33,000","66,50K","-0,24%"
"22.05.2014","33,100","33,000","33,100","33,000","34,94K","0,30%"
"21.05.2014","33,000","33,000","33,000","33,000","5,00K","0,00%"
"20.05.2014","33,000","33,000","33,000","33,000","0,08K","0,00%"
"19.05.2014","33,000","33,150","33,150","33,000","83,71K","0,00%"
"16.05.2014","33,000","32,990","33,000","32,990","6,31K","0,00%"
"15.05.2014","33,000","33,000","33,000","33,000","10,58K","0,00%"
"14.05.2014","33,000","33,110","33,150","33,000","66,95K","-0,33%"
"13.05.2014","33,110","33,010","33,200","33,000","38,74K","0,33%"
"12.05.2014","33,000","33,000","33,000","33,000","28,08K","0,61%"
"09.05.2014","32,800","32,650","32,800","32,650","11,16K","0,46%"
"08.05.2014","32,650","32,650","32,650","32,650","4,76K","0,00%"
"06.05.2014","32,650","32,350","32,650","32,350","25,40K","0,93%"
"05.05.2014","32,350","32,310","32,350","32,310","28,44K","0,15%"
"02.05.2014","32,300","32,000","32,300","32,000","18,23K","0,94%"
"30.04.2014","32,000","31,820","32,000","31,820","12,70K","0,57%"
"29.04.2014","31,820","31,800","31,850","31,800","13,49K","0,38%"
"28.04.2014","31,700","31,700","31,700","31,700","46,89K","0,63%"
"25.04.2014","31,500","31,360","31,500","31,360","45,80K","0,32%"
"24.04.2014","31,400","31,310","31,490","31,310","29,36K","0,00%"
"23.04.2014","31,400","31,310","31,400","31,210","22,87K","0,29%"
"22.04.2014","31,310","31,190","31,400","31,190","37,51K","0,38%"
"21.04.2014","31,190","31,020","31,260","31,020","5,54K","0,55%"
"16.04.2014","31,020","31,110","31,120","30,930","23,90K","-0,29%"
"15.04.2014","31,110","30,930","31,110","30,920","33,64K","1,20%"
"14.04.2014","30,740","30,740","30,740","30,640","45,64K","0,33%"
"11.04.2014","30,640","30,640","30,640","30,640","1,36K","0,00%"
"10.04.2014","30,640","30,690","30,690","30,550","53,22K","0,00%"
"09.04.2014","30,640","30,580","30,640","30,580","11,13K","0,20%"
"08.04.2014","30,580","30,170","30,590","30,120","102,07K","1,53%"
"07.04.2014","30,120","30,120","30,120","30,110","14,10K","0,47%"
"04.04.2014","29,980","29,980","29,980","29,980","60,04K","0,00%"
"03.04.2014","29,980","30,170","30,170","29,980","16,43K","-0,30%"
"02.04.2014","30,070","30,070","30,070","30,070","12,58K","0,00%"
"01.04.2014","30,070","29,980","30,070","29,980","90,18K","0,30%"
"31.03.2014","29,980","29,690","29,980","29,690","81,35K","0,98%"
"28.03.2014","29,690","29,690","29,690","29,690","8,50K","0,00%"
"27.03.2014","29,690","29,740","29,740","29,690","29,16K","-0,17%"
"26.03.2014","29,740","29,740","29,740","29,740","15,65K","-0,80%"
"25.03.2014","29,980","29,980","29,980","29,980","196,12K","0,00%"
"24.03.2014","29,980","29,980","29,980","29,980","135,53K","-0,30%"
"20.03.2014","30,070","29,510","30,070","29,500","12,17K","1,93%"
"19.03.2014","29,500","29,500","29,510","29,500","4,65K","0,00%"
"18.03.2014","29,500","29,500","29,500","29,500","67,75K","0,00%"
"14.03.2014","29,500","29,500","29,500","29,500","16,60K","0,00%"
"13.03.2014","29,500","29,500","29,500","29,500","13,02K","0,00%"
